
instance,0,v_num,time,1,v_num,time,2,v_num,time,3,v_num,time,4,v_num,time,5,v_num,time,6,v_num,time,7,v_num,time,8,v_num,time,9,v_num,time
D:\vscode\MicrosoftVSCode\code\newDTP11_实验室\instances\RangeL\Range300_ins_1500_1.txt
instance,0,v_num,time,1,v_num,time,2,v_num,time,3,v_num,time,4,v_num,time,5,v_num,time,6,v_num,time,7,v_num,time,8,v_num,time,9,v_num,time
D:\vscode\MicrosoftVSCode\code\newDTP11_实验室\instances\RangeL\Range300_ins_1500_1.txt
instance,0,v_num,time,1,v_num,time,2,v_num,time,3,v_num,time,4,v_num,time,5,v_num,time,6,v_num,time,7,v_num,time,8,v_num,time,9,v_num,time
D:\vscode\MicrosoftVSCode\code\newDTP11_实验室\instances\RangeL\Range300_ins_1500_1.txt,2169.06,2860.25,2518.19,2623.3999999999996,2180.02,2472.2400000000002,2311.2200000000003,2751.89,2512.73,2451.2299999999996
